gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
980092086,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS244149509,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Colony Farm,British Columbia,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.23429,-122.79964,,,,,,,2002-11-23,23,11,2002,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS244149509,,,,CC_BY_4_0,,obsr170815,,,2024-01-24T20:27:00.675Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
980090265,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS244073528,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Colony Farm,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.23429,-122.79964,,,,,,,2001-02-10,10,2,2001,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS244073528,,,,CC_BY_4_0,,obsr170815,,,2024-01-24T21:31:29.075Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
980088962,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS244149864,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Colony Farm,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.23429,-122.79964,,,,,,,2002-11-03,3,11,2002,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS244149864,,,,CC_BY_4_0,,obsr170815,,,2024-01-24T20:28:00.105Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
980088461,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS244149486,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Colony Farm,British Columbia,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.23429,-122.79964,,,,,,,2002-11-17,17,11,2002,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS244149486,,,,CC_BY_4_0,,obsr170815,,,2024-01-24T20:27:00.684Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
980080616,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS244148824,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Colony Farm,British Columbia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.23429,-122.79964,,,,,,,1995-12-26,26,12,1995,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS244148824,,,,CC_BY_4_0,,obsr170815,,,2024-01-24T21:08:53.262Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
980080396,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS243808751,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Lillooet--lower curlew field--private/no access,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.81781,-121.874794,,,,,,,2008-10-01,1,10,2008,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS243808751,,,,CC_BY_4_0,,obsr13023,,,2024-01-24T20:27:00.231Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
980079829,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS243807343,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Lillooet - Upper Grossler's fields,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.69654,-121.912796,,,,,,,2003-03-15,15,3,2003,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS243807343,,,,CC_BY_4_0,,obsr13023,,,2024-01-24T20:27:00.218Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
980065451,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS243808112,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,16 Mile Hay fields,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.768925,-121.83618,,,,,,,2001-12-16,16,12,2001,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS243808112,,,,CC_BY_4_0,,obsr13023,,,2024-01-24T21:33:47.992Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
980054229,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS242508569,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,"Boundary Bay 96-88 St. (mansion), Delta",British Columbia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.069904,-122.96793,,,,,,,2011-12-21,21,12,2011,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS242508569,,,,CC_BY_4_0,,obsr500615,,,2024-01-24T20:26:58.491Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
980024924,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS242876843,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Martindale Flats,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,48.56149,-123.381996,,,,,,,1969-12-20,20,12,1969,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS242876843,,,,CC_BY_4_0,,obsr16568,,,2024-01-24T21:10:27.188Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
979937551,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS243395051,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,"Boundary Bay - 64th-72nd Sts., Delta",British Columbia,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.050194,-123.037315,,,,,,,2013-12-31,31,12,2013,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS243395051,,,,CC_BY_4_0,,obsr505470,,,2024-01-24T20:26:59.675Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
979900357,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS242425253,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Boundary Bay Regional Park,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.01818,-123.04611,,,,,,,2009-12-12,12,12,2009,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS242425253,,,,CC_BY_4_0,,obsr119031,,,2024-01-24T21:08:50.755Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
979643038,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS240769303,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Reifel Bird Sanctuary,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.1,-123.185,,,,,,,1997-02-08,8,2,1997,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS240769303,,,,CC_BY_4_0,,obsr198755,,,2024-01-24T21:32:59.015Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
979616638,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS240160363,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Reifel Bird Sanctuary,British Columbia,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.1,-123.185,,,,,,,2003-12-29,29,12,2003,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS240160363,,,,CC_BY_4_0,,obsr6441,,,2024-01-24T21:09:45.380Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
979509182,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS239838826,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Sechelt Airport/upper Wilson Creek,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.456467,-123.70622,,,,,,,2000-05-13,13,5,2000,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS239838826,,,,CC_BY_4_0,,obsr461976,,,2024-01-24T21:32:37.327Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
979476998,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS239277129,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Peace River area,British Columbia,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,55.77696,-120.30853,,,,,,,1997-06-16,16,6,1997,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS239277129,,,,CC_BY_4_0,,obsr461976,,,2024-01-24T21:09:36.798Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
979329567,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS238363881,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Creston--Duck Lake,British Columbia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.222702,-116.62863,,,,,,,1983-07-24,24,7,1983,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS238363881,,,,CC_BY_4_0,,obsr101144,,,2024-01-24T21:32:15.050Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
979208552,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS238286702,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Boundary Bay--72nd St. Access,British Columbia,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.0595,-123.02424,,,,,,,1996-12-26,26,12,1996,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS238286702,,,,CC_BY_4_0,,obsr108656,,,2024-01-24T20:26:51.092Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
979208419,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS238286502,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Boundary Bay--72nd St. Access,British Columbia,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.0595,-123.02424,,,,,,,1995-12-27,27,12,1995,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS238286502,,,,CC_BY_4_0,,obsr108656,,,2024-01-24T21:10:12.063Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
979159463,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS237897158,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,"Boundary Bay - 64th-72nd Sts., Delta",British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.050194,-123.037315,,,,,,,2011-11-17,17,11,2011,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS237897158,,,,CC_BY_4_0,,obsr108656,,,2024-01-24T21:09:53.154Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
978969600,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS237604874,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,"Boundary Bay - 64th-72nd Sts., Delta",British Columbia,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.050194,-123.037315,,,,,,,2013-12-31,31,12,2013,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS237604874,,,,CC_BY_4_0,,obsr436338,,,2024-01-24T21:32:17.171Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
978839607,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS236536934,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Tyson Rd,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.443825,-123.69798,,,,,,,1992-12-22,22,12,1992,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS236536934,,,,CC_BY_4_0,,obsr461976,,,2024-01-24T21:33:51.519Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
978794251,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS236668758,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,"Boundary Bay -- 64th Street, Delta",British Columbia,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.04973,-123.04631,,,,,,,2011-03-21,21,3,2011,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS236668758,,,,CC_BY_4_0,,obsr210364,,,2024-01-24T21:08:50.050Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
978610138,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS235702380,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Upper Hat Creek Ranch,British Columbia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,50.666435,-121.5881,,,,,,,2011-12-17,17,12,2011,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS235702380,,,,CC_BY_4_0,,obsr52199,,,2024-01-24T21:33:49.906Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
978560400,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS234378538,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Serpentine Fen,British Columbia,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.085617,-122.82616,,,,,,,1984-03-31,31,3,1984,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS234378538,,,,CC_BY_4_0,,obsr461976,,,2024-01-24T21:08:50.948Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
978495194,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS234018934,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Liard River Hotsprings (S),British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,59.404995,-126.08322,,,,,,,2009-10-04,4,10,2009,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS234018934,,,,CC_BY_4_0,,obsr344535,,,2024-01-24T21:33:14.551Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
978260395,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS233106251,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,CVWMA - Duck Lake crossdyke,British Columbia,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.21817,-116.61893,,,,,,,2012-12-07,7,12,2012,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS233106251,,,,CC_BY_4_0,,obsr105443,,,2024-01-24T21:10:09.069Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
978257590,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS233106245,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,CVWMA - Duck Lake Nesting Area,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.207054,-116.61919,,,,,,,2012-11-03,3,11,2012,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS233106245,,,,CC_BY_4_0,,obsr105443,,,2024-01-24T21:32:23.608Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
978257507,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS233106243,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,CVWMA - Duck Lake Nesting Area,British Columbia,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.207054,-116.61919,,,,,,,2012-10-28,28,10,2012,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS233106243,,,,CC_BY_4_0,,obsr105443,,,2024-01-24T21:10:59.093Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
978257161,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS233106241,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,CVWMA - Duck Lake crossdyke,British Columbia,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.21817,-116.61893,,,,,,,2012-11-03,3,11,2012,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS233106241,,,,CC_BY_4_0,,obsr105443,,,2024-01-24T21:10:10.427Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
978164604,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS232850994,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,"Boundary Bay -- 112th St., Delta",British Columbia,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.083775,-122.91234,,,,,,,2011-12-28,28,12,2011,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS232850994,,,,CC_BY_4_0,,obsr210364,,,2024-01-24T20:26:43.347Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
978122990,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS232704648,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Boundary Bay--72nd St. Access,British Columbia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.0595,-123.02424,,,,,,,1993-01-10,10,1,1993,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS232704648,,,,CC_BY_4_0,,obsr240895,,,2024-01-24T21:09:36.195Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
978109115,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS232685792,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Surrey 192 St & 40 Ave,British Columbia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.07524,-122.692825,,,,,,,1990-01-19,19,1,1990,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS232685792,,,,CC_BY_4_0,,obsr240895,,,2024-01-24T20:26:43.068Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
977965164,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS231855560,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Nelson Transfer Station and Walkway,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.490383,-117.30718,,,,,,,1998-01-24,24,1,1998,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS231855560,,,,CC_BY_4_0,,obsr171139,,,2024-01-24T20:26:41.523Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
977885072,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS228066546,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Delta--Brunswick Point,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.06564,-123.15415,,,,,,,1997-02-04,4,2,1997,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS228066546,,,,CC_BY_4_0,,obsr108656,,,2024-01-24T21:08:45.840Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
977784923,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS227781338,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,"Boundary Bay - 64th-72nd Sts., Delta",British Columbia,PRESENT,6,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.050194,-123.037315,,,,,,,2012-11-24,24,11,2012,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS227781338,,,,CC_BY_4_0,,obsr334419,,,2024-01-24T20:26:34.932Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
977633490,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS226826652,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Boundary Bay--72nd St. Access,British Columbia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.0595,-123.02424,,,,,,,2005-01-21,21,1,2005,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS226826652,,,,CC_BY_4_0,,obsr108656,,,2024-01-24T20:26:32.802Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
977632903,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS226826382,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Delta--Brunswick Point,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.06564,-123.15415,,,,,,,2003-01-30,30,1,2003,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS226826382,,,,CC_BY_4_0,,obsr108656,,,2024-01-24T20:26:32.786Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
